month,day,hour,dni_w_m2
7,6,4.0,-0.0
7,6,5.0,-0.0
7,6,6.0,-0.0
7,6,7.0,263.33
7,6,8.0,670.33
7,6,9.0,180.24
7,6,10.0,881.86
7,6,11.0,937.38
7,6,12.0,918.86
7,6,13.0,919.02
7,6,14.0,833.96
7,6,15.0,660.87
7,6,16.0,629.59
7,6,17.0,512.86
7,6,18.0,185.49
7,6,19.0,-0.0
7,6,20.0,-0.0
7,6,21.0,-0.0
7,6,22.0,-0.0
7,6,23.0,-0.0
7,7,0.0,-0.0
7,7,1.0,-0.0
7,7,2.0,-0.0
7,7,3.0,-0.0
7,7,4.0,-0.0
7,7,5.0,-0.0
7,7,6.0,-0.0
7,7,7.0,264.29
7,7,8.0,670.32
7,7,9.0,795.48
7,7,10.0,864.53
7,7,11.0,886.33
7,7,12.0,576.03
7,7,13.0,563.14
7,7,14.0,198.43
7,7,15.0,345.94
7,7,16.0,185.06
7,7,17.0,620.12
7,7,18.0,158.56
7,7,19.0,-0.0
7,7,20.0,-0.0
7,7,21.0,-0.0
7,7,22.0,-0.0
7,7,23.0,-0.0
7,8,0.0,-0.0
7,8,1.0,-0.0
7,8,2.0,-0.0
7,8,3.0,-0.0
7,8,4.0,-0.0
7,8,5.0,-0.0
7,8,6.0,-0.0
7,8,7.0,248.47
7,8,8.0,632.18
7,8,9.0,809.14
7,8,10.0,865.31
7,8,11.0,903.41
7,8,12.0,804.52
7,8,13.0,936.87
7,8,14.0,901.2
7,8,15.0,753.41
7,8,16.0,582.76
7,8,17.0,29.06
7,8,18.0,0.0
7,8,19.0,-0.0
7,8,20.0,-0.0
7,8,21.0,-0.0
7,8,22.0,-0.0
7,8,23.0,-0.0
7,9,0.0,-0.0
7,9,1.0,-0.0
7,9,2.0,-0.0
7,9,3.0,-0.0
7,9,4.0,-0.0
7,9,5.0,-0.0
7,9,6.0,-0.0
7,9,7.0,248.99
7,9,8.0,645.73
7,9,9.0,794.38
7,9,10.0,866.0
7,9,11.0,887.0
7,9,12.0,920.34
7,9,13.0,919.98
7,9,14.0,919.08
7,9,15.0,878.98
7,9,16.0,804.59
7,9,17.0,643.78
7,9,18.0,108.26
7,9,19.0,-0.0
7,9,20.0,-0.0
7,9,21.0,-0.0
7,9,22.0,-0.0
7,9,23.0,-0.0
7,10,0.0,-0.0
7,10,1.0,-0.0
7,10,2.0,-0.0
7,10,3.0,-0.0
7,10,4.0,-0.0
7,10,5.0,-0.0
7,10,6.0,-0.0
7,10,7.0,249.3
7,10,8.0,645.35
7,10,9.0,795.7
7,10,10.0,865.1
7,10,11.0,887.23
7,10,12.0,903.63
7,10,13.0,903.09
7,10,14.0,902.0
7,10,15.0,863.4
7,10,16.0,790.04
7,10,17.0,669.83
7,10,18.0,169.49
7,10,19.0,-0.0
7,10,20.0,-0.0
7,10,21.0,-0.0
7,10,22.0,-0.0
7,10,23.0,-0.0
7,11,0.0,-0.0
7,11,1.0,-0.0
7,11,2.0,-0.0
7,11,3.0,-0.0
7,11,4.0,-0.0
7,11,5.0,-0.0
7,11,6.0,-0.0
7,11,7.0,249.41
7,11,8.0,644.84
7,11,9.0,811.05
7,11,10.0,865.62
7,11,11.0,887.4
7,11,12.0,938.04
7,11,13.0,920.73
7,11,14.0,869.47
7,11,15.0,863.09
7,11,16.0,775.55
7,11,17.0,566.55
7,11,18.0,0.0
7,11,19.0,-0.0
7,11,20.0,-0.0
7,11,21.0,-0.0
7,11,22.0,-0.0
7,11,23.0,-0.0
7,12,0.0,-0.0
7,12,1.0,-0.0
7,12,2.0,-0.0
7,12,3.0,-0.0
7,12,4.0,-0.0
7,12,5.0,-0.0
7,12,6.0,-0.0
7,12,7.0,249.31
7,12,8.0,668.32
7,12,9.0,779.91
7,12,10.0,849.5
7,12,11.0,887.49
7,12,12.0,921.23
7,12,13.0,887.14
7,12,14.0,885.88
7,12,15.0,847.54
7,12,16.0,705.71
7,12,17.0,507.0
7,12,18.0,121.91
7,12,19.0,-0.0
7,12,20.0,-0.0
7,12,21.0,-0.0
7,12,22.0,-0.0
7,12,23.0,-0.0
7,13,0.0,-0.0
7,13,1.0,-0.0
7,13,2.0,-0.0
7,13,3.0,-0.0
7,13,4.0,-0.0
7,13,5.0,-0.0
7,13,6.0,-0.0
7,13,7.0,66.4
7,13,8.0,516.13
7,13,9.0,722.58
7,13,10.0,818.29
7,13,11.0,838.99
7,13,12.0,854.63
7,13,13.0,836.98
7,13,14.0,805.94
7,13,15.0,731.81
7,13,16.0,370.29
7,13,17.0,540.38
7,13,18.0,39.83
7,13,19.0,-0.0
7,13,20.0,-0.0
7,13,21.0,-0.0
7,13,22.0,-0.0
7,13,23.0,-0.0
7,14,0.0,-0.0
7,14,1.0,-0.0
7,14,2.0,-0.0
7,14,3.0,-0.0
7,14,4.0,-0.0
7,14,5.0,-0.0
7,14,6.0,-0.0
7,14,7.0,248.48
7,14,8.0,632.25
7,14,9.0,765.82
7,14,10.0,850.19
7,14,11.0,888.75
7,14,12.0,905.35
7,14,13.0,904.27
7,14,14.0,904.3
7,14,15.0,865.0
7,14,16.0,777.27
7,14,17.0,626.57
7,14,18.0,234.34
7,14,19.0,-0.0
7,14,20.0,-0.0
7,14,21.0,-0.0
7,14,22.0,-0.0
7,14,23.0,-0.0
7,15,0.0,-0.0
7,15,1.0,-0.0
7,15,2.0,-0.0
7,15,3.0,-0.0
7,15,4.0,-0.0
7,15,5.0,-0.0
7,15,6.0,-0.0
7,15,7.0,297.29
7,15,8.0,360.22
7,15,9.0,662.32
7,15,10.0,742.42
7,15,11.0,738.41
7,15,12.0,723.09
7,15,13.0,667.24
7,15,14.0,432.09
7,15,15.0,423.21
7,15,16.0,294.98
7,15,17.0,281.99
7,15,18.0,249.09
7,15,19.0,-0.0
7,15,20.0,-0.0
7,15,21.0,-0.0
7,15,22.0,-0.0
7,15,23.0,-0.0
7,16,0.0,-0.0
7,16,1.0,-0.0
7,16,2.0,-0.0
7,16,3.0,-0.0
7,16,4.0,-0.0
7,16,5.0,-0.0
7,16,6.0,-0.0
7,16,7.0,148.07
7,16,8.0,558.21
7,16,9.0,709.35
7,16,10.0,819.11
7,16,11.0,421.99
7,16,12.0,871.65
7,16,13.0,871.51
7,16,14.0,766.76
7,16,15.0,464.47
7,16,16.0,168.37
7,16,17.0,63.18
7,16,18.0,0.0
7,16,19.0,-0.0
7,16,20.0,-0.0
7,16,21.0,-0.0
7,16,22.0,-0.0
7,16,23.0,-0.0
7,17,0.0,-0.0
7,17,1.0,-0.0
7,17,2.0,-0.0
7,17,3.0,-0.0
7,17,4.0,-0.0
7,17,5.0,-0.0
7,17,6.0,-0.0
7,17,7.0,294.76
7,17,8.0,659.64
7,17,9.0,782.14
7,17,10.0,707.11
7,17,11.0,872.99
7,17,12.0,923.11
7,17,13.0,872.24
7,17,14.0,156.61
7,17,15.0,803.43
7,17,16.0,766.66
7,17,17.0,643.11
7,17,18.0,73.91
7,17,19.0,-0.0
7,17,20.0,-0.0
7,17,21.0,-0.0
7,17,22.0,-0.0
7,17,23.0,-0.0
7,18,0.0,-0.0
7,18,1.0,-0.0
7,18,2.0,-0.0
7,18,3.0,-0.0
7,18,4.0,-0.0
7,18,5.0,-0.0
7,18,6.0,-0.0
7,18,7.0,260.54
7,18,8.0,647.97
7,18,9.0,782.69
7,18,10.0,852.11
7,18,11.0,890.45
7,18,12.0,923.78
7,18,13.0,907.04
7,18,14.0,905.93
7,18,15.0,851.09
7,18,16.0,766.5
7,18,17.0,515.12
7,18,18.0,0.0
7,18,19.0,-0.0
7,18,20.0,-0.0
7,18,21.0,-0.0
7,18,22.0,-0.0
7,18,23.0,-0.0
7,19,0.0,-0.0
7,19,1.0,-0.0
7,19,2.0,-0.0
7,19,3.0,-0.0
7,19,4.0,-0.0
7,19,5.0,-0.0
7,19,6.0,-0.0
7,19,7.0,258.87
7,19,8.0,673.65
7,19,9.0,799.09
7,19,10.0,868.41
7,19,11.0,890.09
7,19,12.0,924.4
7,19,13.0,924.06
7,19,14.0,906.56
7,19,15.0,852.08
7,19,16.0,752.25
7,19,17.0,474.86
7,19,18.0,232.15
7,19,19.0,-0.0
7,19,20.0,-0.0
7,19,21.0,-0.0
7,19,22.0,-0.0
7,19,23.0,-0.0
7,20,0.0,-0.0
7,20,1.0,-0.0
7,20,2.0,-0.0
7,20,3.0,-0.0
7,20,4.0,-0.0
7,20,5.0,-0.0
7,20,6.0,-0.0
7,20,7.0,273.04
7,20,8.0,648.17
7,20,9.0,783.51
7,20,10.0,853.35
7,20,11.0,890.92
7,20,12.0,924.97
7,20,13.0,924.56
7,20,14.0,907.17
7,20,15.0,853.05
7,20,16.0,409.15
7,20,17.0,331.38
7,20,18.0,193.27
7,20,19.0,-0.0
7,20,20.0,-0.0
7,20,21.0,-0.0
7,20,22.0,-0.0
7,20,23.0,-0.0
7,21,0.0,-0.0
7,21,1.0,-0.0
7,21,2.0,-0.0
7,21,3.0,-0.0
7,21,4.0,-0.0
7,21,5.0,-0.0
7,21,6.0,-0.0
7,21,7.0,270.82
7,21,8.0,649.76
7,21,9.0,783.77
7,21,10.0,838.27
7,21,11.0,874.06
7,21,12.0,907.96
7,21,13.0,891.11
7,21,14.0,521.41
7,21,15.0,274.23
7,21,16.0,447.99
7,21,17.0,316.29
7,21,18.0,224.86
7,21,19.0,-0.0
7,21,20.0,-0.0
7,21,21.0,-0.0
7,21,22.0,-0.0
7,21,23.0,-0.0
7,22,0.0,-0.0
7,22,1.0,-0.0
7,22,2.0,-0.0
7,22,3.0,-0.0
7,22,4.0,-0.0
7,22,5.0,-0.0
7,22,6.0,-0.0
7,22,7.0,284.18
7,22,8.0,661.33
7,22,9.0,783.94
7,22,10.0,854.28
7,22,11.0,892.41
7,22,12.0,452.48
7,22,13.0,580.01
7,22,14.0,658.85
7,22,15.0,807.35
7,22,16.0,0.0
7,22,17.0,0.0
7,22,18.0,306.67
7,22,19.0,-0.0
7,22,20.0,-0.0
7,22,21.0,-0.0
7,22,22.0,-0.0
7,22,23.0,-0.0
7,23,0.0,-0.0
7,23,1.0,-0.0
7,23,2.0,-0.0
7,23,3.0,-0.0
7,23,4.0,-0.0
7,23,5.0,-0.0
7,23,6.0,-0.0
7,23,7.0,250.14
7,23,8.0,649.15
7,23,9.0,799.81
7,23,10.0,855.38
7,23,11.0,875.5
7,23,12.0,908.92
7,23,13.0,726.69
7,23,14.0,843.43
7,23,15.0,683.79
7,23,16.0,556.83
7,23,17.0,603.67
7,23,18.0,218.27
7,23,19.0,-0.0
7,23,20.0,-0.0
7,23,21.0,-0.0
7,23,22.0,-0.0
7,23,23.0,-0.0
7,24,0.0,-0.0
7,24,1.0,-0.0
7,24,2.0,-0.0
7,24,3.0,-0.0
7,24,4.0,-0.0
7,24,5.0,-0.0
7,24,6.0,-0.0
7,24,7.0,262.96
7,24,8.0,626.86
7,24,9.0,785.96
7,24,10.0,840.18
7,24,11.0,893.65
7,24,12.0,910.49
7,24,13.0,944.78
7,24,14.0,892.98
7,24,15.0,840.47
7,24,16.0,678.22
7,24,17.0,482.41
7,24,18.0,298.0
7,24,19.0,-0.0
7,24,20.0,-0.0
7,24,21.0,-0.0
7,24,22.0,-0.0
7,24,23.0,-0.0
7,25,0.0,-0.0
7,25,1.0,-0.0
7,25,2.0,-0.0
7,25,3.0,-0.0
7,25,4.0,-0.0
7,25,5.0,-0.0
7,25,6.0,-0.0
7,25,7.0,275.28
7,25,8.0,604.6
7,25,9.0,742.63
7,25,10.0,824.99
7,25,11.0,876.71
7,25,12.0,893.47
7,25,13.0,910.27
7,25,14.0,911.01
7,25,15.0,873.87
7,25,16.0,818.71
7,25,17.0,676.84
7,25,18.0,310.33
7,25,19.0,-0.0
7,25,20.0,-0.0
7,25,21.0,-0.0
7,25,22.0,-0.0
7,25,23.0,-0.0
7,26,0.0,-0.0
7,26,1.0,-0.0
7,26,2.0,-0.0
7,26,3.0,-0.0
7,26,4.0,-0.0
7,26,5.0,-0.0
7,26,6.0,-0.0
7,26,7.0,241.73
7,26,8.0,692.2
7,26,9.0,758.21
7,26,10.0,840.61
7,26,11.0,877.23
7,26,12.0,893.83
7,26,13.0,929.11
7,26,14.0,946.41
7,26,15.0,874.7
7,26,16.0,804.61
7,26,17.0,640.57
7,26,18.0,274.08
7,26,19.0,-0.0
7,26,20.0,-0.0
7,26,21.0,-0.0
7,26,22.0,-0.0
7,26,23.0,-0.0
7,27,0.0,-0.0
7,27,1.0,-0.0
7,27,2.0,-0.0
7,27,3.0,-0.0
7,27,4.0,-0.0
7,27,5.0,-0.0
7,27,6.0,-0.0
7,27,7.0,149.15
7,27,8.0,606.63
7,27,9.0,759.95
7,27,10.0,841.46
7,27,11.0,877.7
7,27,12.0,911.46
7,27,13.0,828.92
7,27,14.0,895.68
7,27,15.0,875.53
7,27,16.0,804.36
7,27,17.0,681.87
7,27,18.0,302.53
7,27,19.0,-0.0
7,27,20.0,-0.0
7,27,21.0,-0.0
7,27,22.0,-0.0
7,27,23.0,-0.0
7,28,0.0,-0.0
7,28,1.0,-0.0
7,28,2.0,-0.0
7,28,3.0,-0.0
7,28,4.0,-0.0
7,28,5.0,-0.0
7,28,6.0,-0.0
7,28,7.0,264.84
7,28,8.0,630.56
7,28,9.0,746.02
7,28,10.0,826.18
7,28,11.0,879.35
7,28,12.0,912.85
7,28,13.0,912.31
7,28,14.0,896.13
7,28,15.0,858.76
7,28,16.0,776.67
7,28,17.0,619.15
7,28,18.0,204.54
7,28,19.0,-0.0
7,28,20.0,-0.0
7,28,21.0,-0.0
7,28,22.0,-0.0
7,28,23.0,-0.0
7,29,0.0,-0.0
7,29,1.0,-0.0
7,29,2.0,-0.0
7,29,3.0,-0.0
7,29,4.0,-0.0
7,29,5.0,-0.0
7,29,6.0,-0.0
7,29,7.0,246.58
7,29,8.0,585.13
7,29,9.0,761.21
7,29,10.0,826.93
7,29,11.0,879.72
7,29,12.0,913.06
7,29,13.0,913.7
7,29,14.0,913.92
7,29,15.0,877.17
7,29,16.0,792.18
7,29,17.0,620.28
7,29,18.0,280.0
7,29,19.0,-0.0
7,29,20.0,-0.0
7,29,21.0,-0.0
7,29,22.0,-0.0
7,29,23.0,-0.0
7,30,0.0,-0.0
7,30,1.0,-0.0
7,30,2.0,-0.0
7,30,3.0,-0.0
7,30,4.0,-0.0
7,30,5.0,-0.0
7,30,6.0,-0.0
7,30,7.0,257.22
7,30,8.0,595.62
7,30,9.0,731.7
7,30,10.0,811.64
7,30,11.0,846.71
7,30,12.0,862.81
7,30,13.0,863.46
7,30,14.0,880.9
7,30,15.0,844.44
7,30,16.0,692.53
7,30,17.0,412.08
7,30,18.0,107.71
7,30,19.0,-0.0
7,30,20.0,-0.0
7,30,21.0,-0.0
7,30,22.0,-0.0
7,30,23.0,-0.0
7,31,0.0,-0.0
7,31,1.0,-0.0
7,31,2.0,-0.0
7,31,3.0,-0.0
7,31,4.0,-0.0
7,31,5.0,-0.0
7,31,6.0,-0.0
7,31,7.0,239.18
7,31,8.0,586.36
7,31,9.0,733.17
7,31,10.0,812.31
7,31,11.0,864.3
7,31,12.0,914.51
7,31,13.0,915.25
7,31,14.0,915.91
7,31,15.0,894.8
7,31,16.0,854.14
7,31,17.0,751.8
7,31,18.0,335.02
7,31,19.0,-0.0
7,31,20.0,-0.0
7,31,21.0,-0.0
7,31,22.0,-0.0
7,31,23.0,-0.0
8,1,0.0,-0.0
8,1,1.0,-0.0
8,1,2.0,-0.0
8,1,3.0,-0.0
8,1,4.0,-0.0
8,1,5.0,-0.0
8,1,6.0,-0.0
8,1,7.0,152.29
8,1,8.0,554.38
8,1,9.0,696.1
8,1,10.0,756.61
8,1,11.0,804.4
8,1,12.0,826.8
8,1,13.0,826.39
8,1,14.0,836.21
8,1,15.0,830.27
8,1,16.0,723.84
8,1,17.0,574.36
8,1,18.0,180.94
8,1,19.0,-0.0
8,1,20.0,-0.0
8,1,21.0,-0.0
8,1,22.0,-0.0
8,1,23.0,-0.0
8,2,0.0,-0.0
8,2,1.0,-0.0
8,2,2.0,-0.0
8,2,3.0,-0.0
8,2,4.0,-0.0
8,2,5.0,-0.0
8,2,6.0,-0.0
8,2,7.0,149.77
8,2,8.0,525.83
8,2,9.0,697.54
8,2,10.0,771.72
8,2,11.0,820.7
8,2,12.0,858.94
8,2,13.0,859.78
8,2,14.0,852.72
8,2,15.0,847.13
8,2,16.0,737.47
8,2,17.0,575.79
8,2,18.0,179.26
8,2,19.0,-0.0
8,2,20.0,-0.0
8,2,21.0,-0.0
8,2,22.0,-0.0
8,2,23.0,-0.0
8,3,0.0,-0.0
8,3,1.0,-0.0
8,3,2.0,-0.0
8,3,3.0,-0.0
8,3,4.0,-0.0
8,3,5.0,-0.0
8,3,6.0,-0.0
8,3,7.0,160.6
8,3,8.0,516.72
8,3,9.0,685.52
8,3,10.0,759.41
8,3,11.0,806.35
8,3,12.0,844.37
8,3,13.0,828.24
8,3,14.0,837.28
8,3,15.0,803.26
8,3,16.0,685.4
8,3,17.0,498.55
8,3,18.0,88.84
8,3,19.0,-0.0
8,3,20.0,-0.0
8,3,21.0,-0.0
8,3,22.0,-0.0
8,3,23.0,-0.0
8,4,0.0,-0.0
8,4,1.0,-0.0
8,4,2.0,-0.0
8,4,3.0,-0.0
8,4,4.0,-0.0
8,4,5.0,-0.0
8,4,6.0,-0.0
8,4,7.0,144.64
8,4,8.0,558.7
8,4,9.0,713.48
8,4,10.0,774.33
8,4,11.0,822.49
8,4,12.0,861.55
8,4,13.0,861.44
8,4,14.0,854.93
8,4,15.0,818.69
8,4,16.0,589.33
8,4,17.0,470.87
8,4,18.0,29.37
8,4,19.0,-0.0
8,4,20.0,-0.0
8,4,21.0,-0.0
8,4,22.0,-0.0
8,4,23.0,-0.0
8,5,0.0,-0.0
8,5,1.0,-0.0
8,5,2.0,-0.0
8,5,3.0,-0.0
8,5,4.0,-0.0
8,5,5.0,-0.0
8,5,6.0,-0.0
8,5,7.0,154.96
8,5,8.0,520.75
8,5,9.0,701.36
8,5,10.0,760.56
8,5,11.0,823.94
8,5,12.0,830.06
8,5,13.0,845.85
8,5,14.0,855.42
8,5,15.0,805.3
8,5,16.0,714.7
8,5,17.0,560.76
8,5,18.0,145.69
8,5,19.0,-0.0
8,5,20.0,-0.0
8,5,21.0,-0.0
8,5,22.0,-0.0
8,5,23.0,-0.0
8,6,0.0,-0.0
8,6,1.0,-0.0
8,6,2.0,-0.0
8,6,3.0,-0.0
8,6,4.0,-0.0
8,6,5.0,-0.0
8,6,6.0,-0.0
8,6,7.0,152.11
8,6,8.0,521.02
8,6,9.0,676.05
8,6,10.0,776.71
8,6,11.0,825.34
8,6,12.0,862.92
8,6,13.0,878.84
8,6,14.0,855.9
8,6,15.0,850.82
8,6,16.0,741.74
8,6,17.0,591.66
8,6,18.0,173.54
8,6,19.0,-0.0
8,6,20.0,-0.0
8,6,21.0,-0.0
8,6,22.0,-0.0
8,6,23.0,-0.0
8,7,0.0,-0.0
8,7,1.0,-0.0
8,7,2.0,-0.0
8,7,3.0,-0.0
8,7,4.0,-0.0
8,7,5.0,-0.0
8,7,6.0,-0.0
8,7,7.0,174.13
8,7,8.0,533.75
8,7,9.0,703.54
8,7,10.0,777.12
8,7,11.0,825.5
8,7,12.0,864.14
8,7,13.0,864.39
8,7,14.0,857.61
8,7,15.0,821.7
8,7,16.0,703.67
8,7,17.0,521.95
8,7,18.0,86.18
8,7,19.0,-0.0
8,7,20.0,-0.0
8,7,21.0,-0.0
8,7,22.0,-0.0
8,7,23.0,-0.0
8,8,0.0,-0.0
8,8,1.0,-0.0
8,8,2.0,-0.0
8,8,3.0,-0.0
8,8,4.0,-0.0
8,8,5.0,-0.0
8,8,6.0,-0.0
8,8,7.0,195.21
8,8,8.0,555.61
8,8,9.0,717.64
8,8,10.0,808.58
8,8,11.0,842.5
8,8,12.0,865.33
8,8,13.0,865.73
8,8,14.0,796.29
8,8,15.0,735.6
8,8,16.0,627.65
8,8,17.0,417.09
8,8,18.0,114.17
8,8,19.0,-0.0
8,8,20.0,-0.0
8,8,21.0,-0.0
8,8,22.0,-0.0
8,8,23.0,-0.0
8,9,0.0,-0.0
8,9,1.0,-0.0
8,9,2.0,-0.0
8,9,3.0,-0.0
8,9,4.0,-0.0
8,9,5.0,-0.0
8,9,6.0,-0.0
8,9,7.0,71.78
8,9,8.0,232.71
8,9,9.0,707.3
8,9,10.0,565.03
8,9,11.0,828.14
8,9,12.0,849.73
8,9,13.0,834.57
8,9,14.0,828.36
8,9,15.0,722.59
8,9,16.0,666.21
8,9,17.0,425.7
8,9,18.0,0.0
8,9,19.0,-0.0
8,9,20.0,-0.0
8,9,21.0,-0.0
8,9,22.0,-0.0
8,9,23.0,-0.0
8,10,0.0,-0.0
8,10,1.0,-0.0
8,10,2.0,-0.0
8,10,3.0,-0.0
8,10,4.0,-0.0
8,10,5.0,-0.0
8,10,6.0,-0.0
8,10,7.0,152.47
8,10,8.0,530.44
8,10,9.0,708.14
8,10,10.0,780.89
8,10,11.0,829.4
8,10,12.0,835.31
8,10,13.0,819.2
8,10,14.0,813.25
8,10,15.0,780.75
8,10,16.0,630.57
8,10,17.0,244.5
8,10,18.0,56.44
8,10,19.0,-0.0
8,10,20.0,-0.0
8,10,21.0,-0.0
8,10,22.0,-0.0
8,10,23.0,-0.0
8,11,0.0,-0.0
8,11,1.0,-0.0
8,11,2.0,-0.0
8,11,3.0,-0.0
8,11,4.0,-0.0
8,11,5.0,-0.0
8,11,6.0,-0.0
8,11,7.0,218.39
8,11,8.0,521.02
8,11,9.0,683.0
8,11,10.0,782.52
8,11,11.0,830.64
8,11,12.0,852.1
8,11,13.0,851.85
8,11,14.0,829.51
8,11,15.0,669.82
8,11,16.0,462.44
8,11,17.0,189.36
8,11,18.0,0.0
8,11,19.0,-0.0
8,11,20.0,-0.0
8,11,21.0,-0.0
8,11,22.0,-0.0
8,11,23.0,-0.0
8,12,0.0,-0.0
8,12,1.0,-0.0
8,12,2.0,-0.0
8,12,3.0,-0.0
8,12,4.0,-0.0
8,12,5.0,-0.0
8,12,6.0,-0.0
8,12,7.0,22.53
8,12,8.0,402.0
8,12,9.0,634.05
8,12,10.0,740.85
8,12,11.0,816.36
8,12,12.0,837.73
8,12,13.0,837.62
8,12,14.0,436.07
8,12,15.0,532.47
8,12,16.0,272.35
8,12,17.0,537.97
8,12,18.0,41.93
8,12,19.0,-0.0
8,12,20.0,-0.0
8,12,21.0,-0.0
8,12,22.0,-0.0
8,12,23.0,-0.0
8,13,0.0,-0.0
8,13,1.0,-0.0
8,13,2.0,-0.0
8,13,3.0,-0.0
8,13,4.0,-0.0
8,13,5.0,-0.0
8,13,6.0,-0.0
8,13,7.0,176.54
8,13,8.0,462.96
8,13,9.0,624.02
8,13,10.0,713.34
8,13,11.0,786.69
8,13,12.0,776.94
8,13,13.0,631.47
8,13,14.0,467.49
8,13,15.0,291.12
8,13,16.0,92.49
8,13,17.0,0.0
8,13,18.0,0.0
8,13,19.0,-0.0
8,13,20.0,-0.0
8,13,21.0,-0.0
8,13,22.0,-0.0
8,13,23.0,-0.0
8,14,0.0,-0.0
8,14,1.0,-0.0
8,14,2.0,-0.0
8,14,3.0,-0.0
8,14,4.0,-0.0
8,14,5.0,-0.0
8,14,6.0,-0.0
8,14,7.0,194.53
8,14,8.0,508.04
8,14,9.0,687.12
8,14,10.0,728.94
8,14,11.0,772.58
8,14,12.0,808.08
8,14,13.0,792.78
8,14,14.0,787.05
8,14,15.0,799.67
8,14,16.0,683.81
8,14,17.0,500.64
8,14,18.0,166.47
8,14,19.0,-0.0
8,14,20.0,-0.0
8,14,21.0,-0.0
8,14,22.0,-0.0
8,14,23.0,-0.0
8,15,0.0,-0.0
8,15,1.0,-0.0
8,15,2.0,-0.0
8,15,3.0,-0.0
8,15,4.0,-0.0
8,15,5.0,-0.0
8,15,6.0,-0.0
8,15,7.0,211.68
8,15,8.0,528.57
8,15,9.0,689.58
8,15,10.0,744.4
8,15,11.0,804.62
8,15,12.0,840.16
8,15,13.0,824.09
8,15,14.0,834.32
8,15,15.0,830.45
8,15,16.0,710.71
8,15,17.0,541.05
8,15,18.0,138.29
8,15,19.0,-0.0
8,15,20.0,-0.0
8,15,21.0,-0.0
8,15,22.0,-0.0
8,15,23.0,-0.0
8,16,0.0,-0.0
8,16,1.0,-0.0
8,16,2.0,-0.0
8,16,3.0,-0.0
8,16,4.0,-0.0
8,16,5.0,-0.0
8,16,6.0,-0.0
8,16,7.0,207.29
8,16,8.0,501.29
8,16,9.0,652.13
8,16,10.0,730.84
8,16,11.0,790.51
8,16,12.0,810.57
8,16,13.0,810.09
8,16,14.0,758.73
8,16,15.0,523.99
8,16,16.0,144.51
8,16,17.0,0.0
8,16,18.0,0.0
8,16,19.0,-0.0
8,16,20.0,-0.0
8,16,21.0,-0.0
8,16,22.0,-0.0
8,16,23.0,-0.0
8,17,0.0,-0.0
8,17,1.0,-0.0
8,17,2.0,-0.0
8,17,3.0,-0.0
8,17,4.0,-0.0
8,17,5.0,-0.0
8,17,6.0,-0.0
8,17,7.0,223.27
8,17,8.0,553.87
8,17,9.0,705.14
8,17,10.0,761.23
8,17,11.0,805.84
8,17,12.0,842.48
8,17,13.0,842.34
8,17,14.0,852.25
8,17,15.0,688.45
8,17,16.0,571.38
8,17,17.0,472.53
8,17,18.0,82.57
8,17,19.0,-0.0
8,17,20.0,-0.0
8,17,21.0,-0.0
8,17,22.0,-0.0
8,17,23.0,-0.0
8,18,0.0,-0.0
8,18,1.0,-0.0
8,18,2.0,-0.0
8,18,3.0,-0.0
8,18,4.0,-0.0
8,18,5.0,-0.0
8,18,6.0,-0.0
8,18,7.0,218.6
8,18,8.0,514.95
8,18,9.0,667.87
8,18,10.0,762.68
8,18,11.0,807.01
8,18,12.0,828.33
8,18,13.0,827.27
8,18,14.0,775.78
8,18,15.0,618.59
8,18,16.0,359.07
8,18,17.0,376.78
8,18,18.0,27.47
8,18,19.0,-0.0
8,18,20.0,-0.0
8,18,21.0,-0.0
8,18,22.0,-0.0
8,18,23.0,-0.0
8,19,0.0,-0.0
8,19,1.0,-0.0
8,19,2.0,-0.0
8,19,3.0,-0.0
8,19,4.0,-0.0
8,19,5.0,-0.0
8,19,6.0,-0.0
8,19,7.0,19.46
8,19,8.0,549.15
8,19,9.0,695.23
8,19,10.0,777.73
8,19,11.0,824.52
8,19,12.0,861.13
8,19,13.0,844.04
8,19,14.0,644.01
8,19,15.0,413.51
8,19,16.0,89.62
8,19,17.0,0.0
8,19,18.0,0.0
8,19,19.0,-0.0
8,19,20.0,-0.0
8,19,21.0,-0.0
8,19,22.0,-0.0
8,19,23.0,-0.0
8,20,0.0,-0.0
8,20,1.0,-0.0
8,20,2.0,-0.0
8,20,3.0,-0.0
8,20,4.0,-0.0
8,20,5.0,-0.0
8,20,6.0,-0.0
8,20,7.0,228.6
8,20,8.0,510.68
8,20,9.0,670.72
8,20,10.0,750.58
8,20,11.0,810.48
8,20,12.0,830.7
8,20,13.0,829.07
8,20,14.0,808.14
8,20,15.0,790.68
8,20,16.0,663.61
8,20,17.0,476.71
8,20,18.0,54.82
8,20,19.0,-0.0
8,20,20.0,-0.0
8,20,21.0,-0.0
8,20,22.0,-0.0
8,20,23.0,-0.0
8,21,0.0,-0.0
8,21,1.0,-0.0
8,21,2.0,-0.0
8,21,3.0,-0.0
8,21,4.0,-0.0
8,21,5.0,-0.0
8,21,6.0,-0.0
8,21,7.0,223.81
8,21,8.0,532.86
8,21,9.0,699.53
8,21,10.0,795.28
8,21,11.0,811.62
8,21,12.0,863.34
8,21,13.0,815.26
8,21,14.0,698.09
8,21,15.0,704.4
8,21,16.0,509.98
8,21,17.0,334.21
8,21,18.0,13.7
